"TransactionID","StudentNumber","StartTime","UploadTime","ModuleCode"
"R394 696 967 ","14358023","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R394 822 060 ","16355545","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R394 914 725 ","22134998","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R395 209 377 ","17022677","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R395 284 239 ","30509739","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R395 336 849 ","25507332","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R395 343 153 ","28002955","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R395 409 356 ","30179816","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R395 499 138 ","17764864","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R395 648 858 ","12721826","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R395 701 488 ","17586553","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R395 813 169 ","13146067","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R396 681 454 ","20710649","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R396 691 283 ","30827792","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R396 978 797 ","24559462","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R397 866 075 ","27670294","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R398 297 715 ","22280114","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R398 765 344 ","13973659","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R398 884 567 ","18483596","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R398 926 164 ","30151398","2011-09-16 00:00:00","0000-00-00 00:00:00","ICT1116"
"R399 135 167 ","22300983","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R399 159 078 ","14742071","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R399 492 813 ","14813361","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R399 901 143 ","14559440","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R400 572 545 ","15131466","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R400 650 700 ","21467935","2010-01-01 00:00:00","0000-00-00 00:00:00","CHE181T"
"R401 079 704 ","33032708","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R401 175 060 ","14330674","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R401 463 665 ","31139831","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R401 698 672 ","27674097","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R401 758 593 ","13673977","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R402 734 994 ","12962013","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R403 992 253 ","35028571","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R404 421 433 ","34661111","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R404 489 180 ","30122533","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R404 527 135 ","20699952","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R405 136 340 ","22848974","0000-00-00 00:00:00","2011-11-23 00:00:00","ICT1119"
"R405 221 004 ","18460182","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R405 772 569 ","18960506","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R405 911 199 ","26988156","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R405 953 038 ","21171508","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R406 018 673 ","26014357","2010-11-27 00:00:00","0000-00-00 00:00:00","CHE1504"
"R406 477 457 ","30323200","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R406 909 212 ","31004438","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R406 927 082 ","16307075","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R407 046 160 ","24542800","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R407 340 410 ","30839963","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R407 453 942 ","35970224","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R407 603 626 ","21346700","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R408 119 987 ","17697394","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R408 211 206 ","31967552","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R408 300 020 ","21611302","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R408 355 965 ","19019313","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R408 494 034 ","12578773","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R408 634 347 ","25431523","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R408 639 685 ","28920954","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R408 770 364 ","13384467","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R409 249 647 ","17375704","2011-06-26 00:00:00","0000-00-00 00:00:00","ICT1111"
"R409 406 911 ","22353717","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R409 465 932 ","18812872","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R409 646 753 ","22029879","2010-01-31 00:00:00","0000-00-00 00:00:00","ICT1111"
"R409 926 376 ","31887306","2010-12-21 00:00:00","0000-00-00 00:00:00","ICT2612"
"R410 126 804 ","22909626","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R410 199 264 ","21837795","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R410 632 995 ","16055195","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R411 056 320 ","11260693","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R411 725 105 ","24412433","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R411 999 821 ","27695291","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R412 510 408 ","14562460","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R412 713 062 ","31506732","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R413 090 892 ","23327183","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R413 115 549 ","27528980","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R413 709 768 ","15300012","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R413 927 388 ","16590868","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R413 989 003 ","21461103","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R415 063 044 ","31940487","2010-04-27 00:00:00","0000-00-00 00:00:00","ICT1117"
"R415 508 419 ","12437147","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R415 679 047 ","19884440","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R416 824 174 ","14358023","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R417 166 738 ","13775740","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R417 388 753 ","24618336","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R417 449 415 ","29962059","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R418 078 147 ","14739873","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R418 099 443 ","26014357","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R418 135 215 ","29571465","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R418 224 316 ","23982687","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R418 360 047 ","14349887","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R419 019 624 ","13793720","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R419 144 658 ","25372970","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R419 278 246 ","21688863","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R419 292 079 ","14886863","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R419 537 450 ","19965570","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R419 763 380 ","34237695","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R419 827 638 ","32153894","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R419 869 073 ","32895452","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R419 899 528 ","19019313","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R420 017 629 ","11276374","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R420 157 897 ","16313134","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R420 289 427 ","19705379","2011-03-22 00:00:00","0000-00-00 00:00:00","ICT1118"
"R420 347 865 ","14151841","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R420 415 838 ","28977818","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R420 688 556 ","26648723","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R420 771 288 ","30418417","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R420 816 459 ","29855961","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R421 019 027 ","30849260","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R421 092 847 ","32973209","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R421 113 918 ","16652054","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R421 725 182 ","28358430","2010-06-13 00:00:00","0000-00-00 00:00:00","ENG1019"
"R421 968 192 ","36694055","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R422 109 133 ","18285403","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R422 122 937 ","27293487","2011-06-10 00:00:00","0000-00-00 00:00:00","ICT1112"
"R422 150 073 ","11357287","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R422 282 013 ","21432783","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R422 905 933 ","17411330","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R422 941 404 ","14827365","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R423 202 434 ","16223938","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R423 315 131 ","32894760","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R423 329 624 ","30671775","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R423 506 554 ","33368477","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R423 889 904 ","18612156","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R424 213 297 ","17978926","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R424 220 155 ","30308303","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R424 795 930 ","19435587","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R424 819 091 ","29095681","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1120"
"R425 308 515 ","32754129","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R425 819 883 ","14656811","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R425 988 168 ","23204654","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R426 004 789 ","12072395","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R426 717 695 ","23069599","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R427 232 499 ","29961502","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R427 549 965 ","16198198","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R427 579 469 ","26363816","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R427 628 856 ","27222294","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R429 464 519 ","30308303","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R429 689 650 ","27966611","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R430 261 020 ","17061904","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R430 397 807 ","17777018","2010-11-15 00:00:00","0000-00-00 00:00:00","AST2652"
"R430 840 135 ","18632189","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R430 951 572 ","29001159","2010-10-12 00:00:00","0000-00-00 00:00:00","CHE1504"
"R431 828 353 ","13496847","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R432 087 840 ","22862041","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R432 105 867 ","25965672","0000-00-00 00:00:00","2011-01-19 00:00:00","ICT3722"
"R432 574 846 ","25358038","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R433 455 392 ","16088954","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R433 524 909 ","16313134","0000-00-00 00:00:00","2011-01-29 00:00:00","ENG1014"
"R434 842 094 ","26338826","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R435 341 453 ","17729745","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R435 501 406 ","28151131","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R435 699 407 ","32532530","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R435 740 790 ","35348114","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R435 981 756 ","16772771","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R436 364 907 ","19854774","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R436 790 322 ","15937642","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R436 860 066 ","34153731","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R436 927 740 ","32778333","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R437 495 826 ","35970224","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1017"
"R437 610 196 ","17779240","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R437 901 752 ","28842812","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R439 275 951 ","25112198","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R439 726 182 ","27804513","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R439 744 481 ","29979691","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R440 601 773 ","21526717","0000-00-00 00:00:00","0000-00-00 00:00:00","AST2652"
"R440 703 048 ","17811909","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R440 728 879 ","28358430","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R440 920 104 ","20411887","2011-05-22 00:00:00","0000-00-00 00:00:00","ICT3611"
"R441 028 621 ","30870535","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R441 086 454 ","22377714","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R441 181 826 ","14404645","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R441 563 729 ","19913248","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R441 767 722 ","18383894","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1113"
"R441 975 344 ","33203054","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R442 435 302 ","32486673","0000-00-00 00:00:00","2011-05-01 00:00:00","ICT1115"
"R443 160 236 ","20934851","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R443 697 752 ","21173912","0000-00-00 00:00:00","2011-08-09 00:00:00","ENG1015"
"R443 862 054 ","33368477","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R443 971 526 ","13068071","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R444 545 005 ","35172274","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R444 716 835 ","32743944","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R445 124 324 ","36787861","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R446 125 807 ","24696427","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R446 592 042 ","26592504","0000-00-00 00:00:00","2011-07-20 00:00:00","ENG1015"
"R446 649 033 ","17344991","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R447 246 126 ","14425518","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R447 396 164 ","14983394","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R448 381 382 ","19323763","2011-01-02 00:00:00","0000-00-00 00:00:00","CHE2613"
"R448 640 895 ","26463412","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R448 735 864 ","11348843","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R448 758 877 ","27985625","0000-00-00 00:00:00","2011-03-27 00:00:00","ICT3611"
"R449 891 588 ","30129983","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R451 607 938 ","25084566","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R451 887 909 ","32535533","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3703"
"R452 659 001 ","22334885","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R452 842 425 ","24459577","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1115"
"R453 045 302 ","20313326","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R453 934 190 ","30676587","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3611"
"R454 100 675 ","35857519","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R454 322 529 ","11634229","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R454 363 322 ","18986232","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1015"
"R454 380 104 ","13869200","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R454 445 364 ","31630925","2011-01-14 00:00:00","0000-00-00 00:00:00","CHE2611"
"R454 873 821 ","25224159","0000-00-00 00:00:00","2011-10-12 00:00:00","ICT1120"
"R454 956 572 ","30362193","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2613"
"R454 980 023 ","35049328","2011-01-20 00:00:00","0000-00-00 00:00:00","ENG1012"
"R455 288 366 ","31829039","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R455 729 838 ","32102073","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R455 791 965 ","31035608","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R456 196 886 ","18968652","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R456 320 885 ","11533815","2010-10-07 00:00:00","0000-00-00 00:00:00","CHE4801"
"R456 483 511 ","26080131","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1118"
"R456 561 166 ","23250000","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R456 898 702 ","26797663","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R457 088 160 ","15440183","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R457 722 690 ","27874374","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE1504"
"R457 971 701 ","17135598","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE2611"
"R458 523 313 ","19310538","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R458 640 259 ","15314599","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R458 663 058 ","18223279","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R458 999 221 ","18702211","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1114"
"R459 803 938 ","22666496","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1014"
"R459 854 843 ","14489041","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1013"
"R459 950 732 ","12884339","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R460 537 367 ","18720160","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3704"
"R460 931 113 ","24428635","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1019"
"R461 473 423 ","30919370","2010-04-29 00:00:00","0000-00-00 00:00:00","ICT1113"
"R461 532 195 ","36758284","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1116"
"R461 722 117 ","13997322","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R462 340 668 ","19807961","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1111"
"R462 661 518 ","18105395","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R462 828 833 ","19325206","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE3701"
"R463 162 431 ","21548140","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R464 556 581 ","24288659","2011-10-23 00:00:00","0000-00-00 00:00:00","CHE4801"
"R464 603 123 ","21467935","0000-00-00 00:00:00","2011-02-24 00:00:00","ICT1120"
"R465 000 957 ","15651351","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1012"
"R465 083 928 ","36367096","0000-00-00 00:00:00","0000-00-00 00:00:00","ELE2561"
"R465 129 358 ","18273177","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1011"
"R465 214 970 ","16646683","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT3722"
"R465 395 779 ","18351966","2011-04-11 00:00:00","0000-00-00 00:00:00","CHE1504"
"R465 449 115 ","31524339","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT2612"
"R465 590 627 ","16902783","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1117"
"R465 995 613 ","28639302","2010-05-26 00:00:00","0000-00-00 00:00:00","ICT3611"
"R466 021 931 ","28943372","2010-12-16 00:00:00","0000-00-00 00:00:00","ICT1120"
"R466 047 229 ","18801259","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
"R466 552 334 ","32371002","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R466 661 867 ","25567900","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R466 921 401 ","34159770","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1119"
"R467 116 671 ","31450336","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE181T"
"R467 327 433 ","16316787","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1016"
"R467 476 452 ","19617619","0000-00-00 00:00:00","0000-00-00 00:00:00","ICT1112"
"R467 500 780 ","22043993","2010-12-01 00:00:00","0000-00-00 00:00:00","ICT1113"
"R468 674 514 ","36055028","0000-00-00 00:00:00","0000-00-00 00:00:00","ENG1018"
"R469 207 704 ","29120743","0000-00-00 00:00:00","0000-00-00 00:00:00","CHE4801"
"R469 406 701 ","30289319","0000-00-00 00:00:00","0000-00-00 00:00:00","MAT2612"
